,Site,WY,Month,CF.p,CG.p,SC.p,SH.p,P.p,Mult.p,Unknown.p,Season,PPT1,PPT3,PPT6,PPTwy,CWD1,CWD3,CWD6,CWDwy,MeanMaxT1,MeanMaxT3,MeanMaxT6,MeanMaxTwy,MaxT1,MaxT3,MaxT6,MaxTwy,MeanMinT1,MeanMinT3,MeanMinT6,MeanMinTwy,MinT1,MinT3,MinT6,MinTwy,P1,P3,P6,Pwy,N1,N3,N6,Nwy,TotC1,TotC3,TotC6,TotCwy,Turb1,Turb3,Turb6,Turbwy,DO1,DO3,DO6,DOwy,pH1,pH3,pH6,pHwy,Cond1,Cond3,Cond6,Condwy,H2Otemp1,H2Otemp3,H2Otemp6,H2Otempwy,Flow,rollMean,rollMean3,rollMean6,rollMeanWY,Cat1,Cat3,Cat6,CatWY
193,8,2003,6,0.404809619,0.55511022,0.016032064,0,0.024048096,0,0,Spring,0,217.2,460.5,914.7,182.8,252.7,252.7,806.4,31.29,23.76333333,19.38833333,22.71416667,31.29,31.29,31.29,35.99,14.19,9.796666667,6.698333333,9.1875,14.19,5.26,2.12,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.616666667,3.983333333,4.892777778,3.0475,9.793333333,10.19444444,11.17222222,NA,9.3,7.733333333,7.927777778,8.110833333,175.2333333,105.8777778,107.2388889,162.6908333,26.525,18.43333333,14.82777778,16.69444445,4.87,12.871,145.877,116.1123889,84.93454795,Average,Wet,Average,Average
194,8,2003,10,0.450505051,0.511111111,0.01010101,0,0.028282828,0,0,Fall,0,37.9,88.8,913.1,80.7,348.5,808.5,808.5,24.53,29.7,30.35333333,22.59583333,24.53,32.33,36.95,36.95,9.88,13.33333333,13.72833333,9.225833333,9.88,9.88,9.88,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.23,0.268333333,0.834166667,2.91875,9.82,10.6,10.36444445,NA,6.33,7.498888889,7.955,7.821666667,280.6,240.8777778,202.1666667,176.5438889,14.5,18.21666667,20.80833333,16.15138889,7.44,47.66866667,18.57877778,13.98733333,69.64657534,Wet,Wet,Average,Average
195,8,2004,6,0.154901961,0.68627451,0.056862745,0,0.101960784,0,0,Spring,0.2,20.7,364.1,825.5,181.7,439.6,441.8,997.6,30.83,26.46666667,21.33166667,23.79833333,30.83,30.83,30.83,36.95,13.97,10.83,7.863333333,9.7275,13.97,8.33,3.41,3.41,1.943333333,1.154444444,NA,NA,1.643333333,0.992222222,NA,NA,NA,NA,NA,NA,0.833333333,0.877777778,3.705555556,2.595972222,12.29333333,10.57888889,10.73,10.93888889,9,8.522222222,7.805555556,7.669722222,187.1,137.2444444,108.0666667,167.4311111,25.55,22.12777778,16.48055556,16.84527778,4.76,6.012333333,10.20733333,91.657,64.91523288,Dry,Drought,Dry,Average
196,8,2004,10,0.213552361,0.681724846,0.032854209,0,0.071868583,0,0,Fall,7.7,13.2,21.3,800.9,76.5,374.1,912.3,1018.3,28.13,30.73666667,30.66166667,23.88666667,28.13,33.62,34.9,34.9,10.98,12.92666667,13.275,9.498333333,10.98,10.98,10.19,3.41,2.96,2.936666667,2.355,NA,4.37,4.765555555,3.258333333,NA,NA,NA,NA,NA,1.25,0.738888889,0.825,2.781666667,7.95,8.710000001,8.954444445,10.01555556,6.63,6.787777778,7.782777778,7.480833333,294.73,255.71,222.5883333,173.1725,15.08,19.48222222,21.75166667,17.0475,2.48,46.13966667,18.69133333,36.22066667,84.9259726,Wet,Wet,Wet,Average
197,8,2005,6,0.463265306,0.514285714,0.006122449,0,0.016326531,0,0,Spring,39.8,199.1,604.8,974.4,132.6,203,203,779.5,26.64,22.90333333,19.33333333,22.45583333,26.64,26.64,26.64,34.9,11.66,9.66,7.503333333,9.203333333,11.66,6.37,3.25,3.25,0.733333333,0.315555555,0.338333333,1.478611111,1.54,0.597777778,0.648888889,2.312777778,7.348008213,NA,NA,NA,0.45,2.138888889,4.741666666,2.983888889,7.936666667,9.953333336,10.46,9.86638889,7.4,6.822222222,6.816666667,7.011388889,121.9666667,95.40000001,101.7833333,182.6633333,24.26666667,18.57222222,14.86111111,16.46361111,11.7,47.58,152.6666667,162.8627778,98.28413699,Wet,Wet,Average,Average
198,8,2005,10,0.111764706,0.756862745,0.021568627,0,0.109803922,0,0,Fall,124.1,129,280,1090.1,0,298.8,686.5,709.3,22.22,28.56,28.73,22.06833333,22.22,34.96,36.78,36.78,9.24,12.56,13.13666667,9.263333333,9.24,9.24,9.24,3.25,2.07,1.841111111,1.463888889,1.18,3.49,3.036666667,2.482777778,1.958055556,NA,NA,NA,NA,1.3,0.677777778,0.8,2.900555555,14.65,11.50777778,10.84166667,11.12305556,7.57,8.341111111,8.015,7.419166667,207.77,186.2677778,170.945,164,17.4,22.03333333,23.11111111,17.50305556,16.6,61.46166667,22.65233333,14.35166667,65.84753425,Flood,Wet,Average,Average
199,8,2006,6,0.362549801,0.59561753,0.003984064,0,0.037848606,0,0,Spring,0.1,229.1,727.9,1114.5,184.6,289.7,289.7,796,31.66,25.24,20.01,22.6875,31.66,31.66,31.66,36.78,15.15,11.69666667,8.573333333,9.6225,15.15,8.59,3.41,3.18,1.346666667,0.526666667,0.287222222,0.997777778,2.19,0.792222222,0.417222222,1.605555556,2419.6,1734.866667,1170.783333,NA,0.45,3.783333333,5.819444445,3.323611111,10.04666667,9.715555556,10.81833333,11.25055556,7.6,7.094444445,6.904444445,7.693055556,175.6333333,108.2888889,85.21111111,137.2197222,18.9,18.87777778,13.92222222,16.66277778,5.02,15.83866667,313.9584444,393.9903333,250.0670137,Average,Flood,Flood,Flood
200,8,2006,10,0.817097416,0.16500994,0.011928429,0,0.005964215,0,0,Fall,27.8,27.9,48.8,1013.4,52.7,355,852.3,852.3,23.46,29.03333333,30.44,22.82416667,23.46,32.9,37,37,10.63,12.79,13.87833333,9.669166667,10.63,10.63,10.63,3.18,1.12,1.534444444,1.213888889,0.813888889,1.38,1.826666667,1.536666667,1.075555556,2419.6,2419.6,2419.6,NA,0.08,0.307777778,0.578888889,3.204722222,NA,NA,NA,NA,7.27,7.767777778,7.714444445,7.433055556,201.83,219.0655556,183.705,139.3052778,15.67,19.25666667,21.28388889,15.46027778,6.59,6.154666667,5.885777778,52.36855556,94.47306849,Dry,Average,Flood,Average
201,8,2007,6,0.361277445,0.5249501,0.061876248,0,0.051896208,0,0,Spring,3.4,88.5,357,896,176.9,369.5,385.9,948.5,30.74,26.46666667,20.04,23.02333333,30.74,30.74,30.74,37,12.95,10.17,7.103333333,9.261666667,12.95,6.95,3.51,3.51,1.816666667,1.016666667,0.589444445,0.799166667,2.216666667,0.877777778,0.588333334,0.886944445,2419.6,2046.3,1599.833333,2009.716667,0.066666667,0.444444445,4.722222222,2.635277778,9.17,9.381111111,10.44444445,NA,7.366666667,7.488888889,7.227777778,7.336388889,215.4,174.4444445,145.3666667,165.4222222,20.6,18.05555556,13.37777778,15.41055556,3.47,7.842,20.72177778,54.35755556,34.79542466,Average,Dry,Dry,Drought
202,8,2007,10,0.330645161,0.435483871,0.201612903,0,0.032258065,0,0,Fall,6.4,24.2,45.9,893,71.9,353.3,878.1,940.4,23.37,28.32,29.675,22.67916667,23.37,34.13,35.01,35.01,7.99,11.49666667,12.36666667,8.750833333,7.99,7.99,7.99,3.51,1.58,1.926666667,1.932222222,1.043888889,0.48,0.542222222,0.866111111,0.549166667,2419.6,2419.6,2419.6,2009.716667,0.53,0.532222222,0.38,2.712222222,9.74,9.34,9.162222222,10.16555556,5.6,6.885555555,7.170555556,7.065833333,227.7,220.3888889,222.4111111,173.4725,13.58,18.01555555,19.61888889,15.03361111,1.61,5.170333333,4.855333333,20.4295,249.7993699,Dry,Dry,Average,Flood
203,8,2008,6,0.24497992,0.604417671,0.040160643,0,0.110441767,0,0,Spring,0,11.3,392.8,637.4,181.5,445.1,448.8,1003.3,31.46,26.30666667,21.40166667,23.135,31.46,31.46,31.46,35.01,13.08,9.863333333,6.625,8.2625,13.08,5.7,-0.7,-0.7,1.863333333,1.932222222,1.035555556,1.469444445,0.726666667,0.852222222,0.515,0.586666667,2419.6,1010,691.4666667,1174.558333,0.166666667,NA,NA,NA,9.68,11.06555556,11.61111111,10.90555556,7.566666667,7.666666667,7.45,7.158611111,242.9333333,237.8888889,178.4611111,202.9588889,20.9,17.33333333,12.65,14.33805556,5.89,4.257333333,7.894444444,60.775,39.46583562,Dry,Drought,Dry,Dry
204,8,2008,10,0.260826772,0.577755906,0.037401575,0,0.123031496,0.000984252,0,Fall,65.4,65.5,69.7,678,11.9,320.3,864.5,972.4,21.29,29.42666667,30.33,23.4625,21.29,34.89,35.62,35.62,8.71,12.80333333,13.14166667,8.6225,8.71,8.71,8.71,-0.7,0.87,2.69,2.383888889,1.608055556,0.72,1.016666667,0.902777778,0.677222222,2419.6,2419.6,2026.816667,1174.558333,0.43,0.143333333,NA,NA,9.49,10.19,10.35333333,11.22083333,6.9,7.478888889,7.706111111,7.393055556,197.5,295.9111111,266.3277778,219.0338889,18.85,20.45,20.53611111,14.93555556,4.29,57.09566667,22.65788889,15.65438889,39.01372603,Flood,Wet,Average,Dry
205,8,2009,6,0.266666667,0.670588235,0.02745098,0,0.033333333,0.001960784,0,Spring,16.4,134.4,503.7,748.8,162,285.1,285.1,816.6,28.64,25.46666667,19.94166667,22.89083333,28.64,28.64,28.64,35.62,13.72,11.16333333,7.333333333,8.891666667,13.72,6.83,2.13,1.9,1.84,0.744444445,0.755555556,1.438888889,1.393333333,0.565555555,0.566666667,0.730555556,2419.6,2419.6,1792.15,2105.875,0.356666667,3.474444444,4.287222222,2.278055555,9.67,9.655555556,NA,NA,8.486666667,7.99,7.600555556,7.603333333,185.3666667,137.8222222,152.9222222,202.4527778,20.96666667,17.12222222,12.26666667,14.77805556,4,8.316333333,51.49688889,81.07555556,47.55852055,Average,Average,Dry,Dry
206,8,2009,10,0.140986908,0.73917422,0.069486405,0,0.050352467,0,0,Fall,42.7,45.5,153.6,728.8,38.2,344.5,787.4,842,25.22,30.15666667,30.43,23.09166667,25.22,33.32,35.84,35.84,9.34,13.91333333,14.265,9.2225,9.34,9.34,9.34,1.9,1.94,2.12,1.676111111,1.253611111,1.32,1.565555556,1.382222222,0.973333333,2419.6,2419.6,2419.6,2105.875,0.15,0.222222222,1.206666667,2.314444444,9.94,9.777777779,9.688333334,NA,7.73,7.961111111,8.023333333,7.710833333,194.77,226.3011111,210.5061111,188.8836111,14.2,17.3,18.42777778,13.79333333,4.74,56.682,20.45266667,12.65405556,38.78578082,Flood,Wet,Average,Dry
207,8,2009,11,0.854901961,0.123529412,0.001960784,0,0.019607843,0,0,Fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
208,8,2009,12,0.386639676,0.54048583,0.018218623,0,0.05465587,0,0,Fall,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
209,8,2010,6,0.078629032,0.77016129,0.096774194,0.002016129,0.04233871,0.010080645,0,Spring,0.6,215.6,601.9,841.8,178.8,241,241,790,29.18,22.31,18.805,22.4425,29.18,29.18,29.18,35.84,14.19,9.446666667,6.718333333,9.039166667,14.19,5.98,3.13,1.23,0.096666667,0.056666667,0.122777778,0.942222222,0.126666667,0.042222222,0.158888889,0.831111111,2419.6,2419.6,1722.366667,2070.983333,1.666666667,2.877777778,3.05,1.743333333,9.44,10.19222222,10.80333333,10.58916667,7.696666667,7.816666667,7.877222222,7.87,95.4,92.45555556,110.1111111,194.9838889,18.1,15.57777778,12.42222222,13.46527778,5.51,26.42266667,119.2908889,117.7621111,63.0400274,Wet,Average,Average,Average
210,8,2010,10,0.280155642,0.558365759,0.077821012,0,0.083657588,0,0,Fall,70.2,71.8,287.4,910.8,0,334.3,575.3,613.5,21.82,29.05333333,25.68166667,21.28166667,21.82,34.7,34.7,34.7,9.33,13.52666667,11.48666667,8.288333333,9.33,9.33,5.98,1.23,1.42,0.72,0.484444445,0.492777778,0.6,0.503333333,0.377222222,0.443333333,2419.6,NA,NA,NA,0.83,0.613333333,1.09,1.873055556,9.23,9.656666667,9.68,10.53555556,7.53,7.703333333,7.785,7.801388889,187.1,213.5333333,165.9055556,182.6752778,16.65,18.57666667,19.155,14.15111111,4.76,12.36766667,6.280666667,22.757,44.03167123,Average,Average,Average,Dry
211,8,2011,6,0.256862745,0.701960784,0.02745098,0,0.01372549,0,0,Spring,45.36,127.84,610.81,819.71,138.26,297.92,297.92,811.02,26.71,22.35666667,17.98833333,21.12333333,26.71,26.71,26.71,34.7,12.75,9.173333333,6.381666667,8.399166667,12.75,6.46,2.61,2.32,0.29,0.137777778,0.068888889,0.3275,0,0,0,0.230555556,1986.3,1297.266667,1365.716667,NA,1.2,1.966666667,5.149999999,3.358888889,9.696666667,9.891111112,10.64277778,10.33527778,7.353333333,7.148888889,6.300555556,6.978888889,89.83333333,73.62222222,80.11111111,128.3911111,19.7,16.2,12.19444444,14.81805556,21.5,31.866,149.6842222,302.9237778,193.8226849,Wet,Wet,Average,Wet
212,8,2011,10,0.47755102,0.385714286,0.124489796,0,0.006122449,0,0.006122449,Fall,125.61,125.69,230.5,873,0,134.7,371.16,432.62,23.46,29.94333333,28.37333333,21.60916667,23.46,33.61,33.61,33.61,11.64,14.69666667,13.52,8.84,11.64,11.64,8.31,2.32,0.42,0.682222222,0.447222222,0.288611111,0.15,0.316666667,0.295,0.2,NA,NA,NA,NA,1.87,0.871111111,1.017222222,3.416944444,9.11,9.455555556,9.523333334,10.31083333,7.38,7.656666667,7.637777778,7.020277778,125.1,156.4666667,127.7111111,110.755,17.4,19.86666667,20.1,15.08222222,14,39.26233333,15.73133333,27.00766667,65.57654795,Wet,Average,Wet,Average
213,8,2012,6,0.076023392,0.610136452,0.28460039,0,0.029239766,0,0,Spring,6.11,141.23,562.34,1129.13,178.6,357.57,357.57,492.27,29.86,25.3,20.285,22.69916667,29.86,29.86,29.86,33.61,12.89,10.31333333,7.196666667,9.508333333,12.89,7.49,3.2,3.2,0.416666667,0.201111111,0.396111111,0.546388889,0.396666667,0.188888889,0.316111111,0.404722222,1413.6,952.0666667,1147.1,NA,2.366666667,5.977777778,13.6,7.216111111,9.753333333,9.914444445,10.46,NA,8.58,7.824444444,7.357777778,7.591388889,149.2666667,100.1333333,123.0388889,134.6805556,21.2,17.74444444,12.97777778,14.90722222,8.15,10.77766667,109.7276667,129.9281667,73.46479452,Average,Average,Average,Average
214,8,2013,10,0.066801619,0.659919028,0.212550607,0,0.060728745,0,0,Fall,44.67,67.55,108.23,272.92,50.69,349.36,886.08,994.12,25.1,28.9,29.91,23.5175,25.1,32.68,35.37,35.37,10.76,13.47,14.01833333,9.125,10.76,10.76,10.76,1.18,NA,NA,NA,NA,1.24,1.198888889,1.205,0.778333333,2419.6,2419.6,1860.883333,1069.4,0.45,0.701111111,0.619444445,2.458611111,10.19,9.386666667,9.247222222,10.32611111,8.09,7.866666667,7.853888889,7.799722222,195.7,215.5555556,201.3388889,152.2305556,14.97,17.90111111,19.06166667,14.31138889,6.18,9.017666667,5.698777778,11.63316667,67.7029863,Average,Dry,Average,Average
215,8,2014,6,0.334615385,0.626923077,0.023076923,0,0.015384615,0,0,Spring,0,49.56,462.27,1036.75,183.1,401.21,407.67,964.13,31.86,27.12333333,22.615,23.94333333,31.86,31.86,31.86,35.37,14.07,11.26666667,8.6,10.065,14.07,8.09,4.45,3.82,4.16,2.458333333,1.465277778,NA,1.55,1.024444445,0.792222222,0.928611111,2419.6,2084.266667,1205.583333,1264.416667,0.133333333,0.957777778,3.976111111,2.284722222,9.61,9.873333332,10.845,10.50333333,8.613333333,8.182222222,7.943333333,7.8575,262.3666667,204,165.45,188.6666667,22.7,19.22222222,14.15555556,14.67,2.23,3.059,13.11588889,48.05027778,30.41,Drought,Drought,Drought,Drought
216,8,2014,10,0.481037924,0.467065868,0.035928144,0,0.015968064,0,0,Fall,14,34.4,41.84,1003.6,78.42,388.02,942.36,1003.59,24.83,29.60333333,30.525,24.10916667,24.83,32.84,35.25,35.25,8.56,13.69666667,14.2,10.1775,8.56,8.56,8.56,3.82,4.27,6.347777778,5.689166667,3.230972222,1.24,1.243333333,1.244444445,0.920277778,2419.6,2419.6,2419.6,1459.941667,0.15,0.432222222,0.293888889,2.201666667,10.54,10.61222222,10.05444445,10.8425,8.09,8.232222222,8.377222222,7.987222222,239.6,265.2777778,251.1388889,200.6972222,18.53,20.63222222,21.18277778,15.375,291,33.564,13.78477778,9.826611111,67.90413699,Wet,Average,Dry,Average
217,9,2003,6,0.438,0.516,0.02,0,0.026,0,0,Spring,0,205.5,443.1,871,56.3,56.3,56.3,607.6,31.73,24.12666667,19.63333333,22.94333333,31.73,31.73,31.73,36.28,14.28,9.99,6.903333333,9.325833333,14.28,5.55,2.33,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.02,4.095555556,5.17,3.1525,8.82,10.52888889,11.62388889,NA,7.4,7.511111111,7.627777778,7.859166667,143.9666667,99.54444446,112.0444445,159.5294445,20.4,16.03888889,12.80277778,14.57444444,4.87,12.871,145.877,116.1123889,84.93454795,Average,Wet,Average,Average
218,9,2003,10,0.212943633,0.707724426,0.03131524,0,0.048016701,0,0,Fall,0,37.5,87.2,869.5,79.5,346.3,610,610,24.81,29.98666667,30.68333333,22.83333333,24.81,32.63,37.27,37.27,9.89,13.37666667,13.81333333,9.3775,9.89,9.89,9.89,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.277777778,1.013055556,2.964027778,11.42,10.64666667,10.48944445,NA,8.4,7.833333333,7.761111111,7.749444444,186.23,202.1211111,179.2605556,167.0419444,17.75,19.18888889,19.36388889,14.69833333,7.44,47.66866667,18.57877778,13.98733333,69.64657534,Wet,Wet,Average,Average
219,9,2004,6,0.338551859,0.250489237,0.140900196,0,0.268101761,0.001956947,0,Spring,0.1,18.1,357.9,789.4,182.4,246.2,246.2,799.9,31.28,26.84,21.56666667,24.02,31.28,31.28,31.28,37.27,14.15,11.03333333,8.095,9.88,14.15,8.49,3.66,3.66,1.65,0.906666667,NA,NA,1.136666667,0.726666667,NA,NA,NA,NA,NA,NA,0.633333333,0.888888889,4.077777778,4.14625,10.38666667,12.84666667,12.98944444,12.00861111,8.7,7.966666667,7.627777778,7.656111111,183.7666667,141.6444444,116.2888889,159.7108333,23.43333333,18.95555555,14.84444444,15.64333333,4.76,6.012333333,10.20733333,91.657,64.91523288,Dry,Drought,Dry,Average
220,9,2004,10,0.511111111,0.37979798,0.062626263,0,0.046464646,0,0,Fall,7.5,12.7,20,764.6,75.5,371.9,820.7,820.7,28.37,31.00666667,30.98666667,24.1025,28.37,33.87,35.2,35.2,11.04,12.96666667,13.37666667,9.645833333,11.04,11.04,10.46,3.66,2.08,2.212222222,1.801666667,NA,4.72,3.513333333,2.37,NA,NA,NA,NA,NA,0.27,0.217777778,0.445,4.130555556,10.33,11.31111111,11.86111111,12.42027778,7.07,7.467777778,7.861666667,7.5925,248.3,231.4888889,199.9,165.2527778,15.55,18.20555556,20.15,15.51694444,2.48,46.13966667,18.69133333,36.22066667,84.9259726,Wet,Wet,Wet,Average
221,9,2005,6,0.336099585,0.622406639,0.031120332,0.004149378,0.006224066,0,0,Spring,37.7,187.4,581.3,929.5,17.2,17.2,17.2,591.7,27.12,23.28,19.55166667,22.6725,27.12,27.12,27.12,35.2,11.91,9.896666667,7.716666667,9.355833333,11.91,6.62,3.44,3.44,0.183333333,0.121111111,0.105555556,0.882777778,0.386666667,0.244444445,0.211666667,1.3775,7.594028891,NA,NA,NA,0.8,2.468888889,8.023333333,4.604166667,9.226666667,9.736666666,10.44388889,10.98583333,8.193333333,7.464444444,7.298888889,7.452222222,123.8,101.8666667,101.4055556,151.3086111,21.7,17.31777778,13.53388889,14.99583333,11.7,47.58,152.6666667,162.8627778,98.28413699,Wet,Wet,Average,Average
222,9,2005,10,0.371769384,0.504970179,0.021868787,0,0.10139165,0,0,Fall,120,124,267.8,1040.8,0,298.3,523.2,523.2,22.51,28.86333333,29.08666667,22.29916667,22.51,35.25,37.15,37.15,9.44,12.65666667,13.27833333,9.435,9.44,9.44,9.44,3.44,3.78,2.362222222,1.54,0.893055556,3.27,3.057777778,2.151111111,1.335277778,NA,NA,NA,NA,0.33,0.36,0.721666667,4.611944444,10.25,9.802222223,9.475000001,10.26722222,7.8,7.87,7.853333333,7.531944444,199.63,186.0322222,167.4661111,139.9388889,14.87,17.91222222,19.79555556,15.05027778,16.6,61.46166667,22.65233333,14.35166667,65.84753425,Flood,Wet,Average,Average
223,9,2006,6,0.419962335,0.531073446,0.007532957,0,0.033898305,0,0.007532957,Spring,0,213,697.1,1066.5,93.3,93.3,93.3,599.3,32.12,25.59333333,20.235,22.905,32.12,32.12,32.12,37.15,15.4,11.92333333,8.793333333,9.799166667,15.4,8.76,3.54,3.36,0.476666667,0.228888889,0.140555556,0.989722222,0.766666667,0.33,0.202777778,1.426666667,2419.6,1715.6,1401.816667,NA,1.3,3.822222222,6.400000001,3.496111111,9.436666667,9.221111112,10.305,10.19111111,8.043333333,7.702222222,7.242777778,7.524722222,163.0333333,106.7111111,88.89444443,139.6191667,17.3,17.91111111,12.93888889,14.68361111,5.02,15.83866667,313.9584444,393.9903333,250.0670137,Average,Flood,Flood,Flood
224,9,2006,10,0.529531568,0.376782077,0.071283096,0,0.022403259,0,0,Fall,27,27.1,46.9,969.6,52.3,353,654,654,23.78,29.31333333,30.76666667,23.0325,23.78,33.15,37.33,37.33,10.71,12.84,14,9.831666667,10.71,10.71,10.71,3.36,0.99,1.341111111,0.95,0.658888889,1.34,1.54,1.090555556,0.86,2419.6,2419.6,2419.6,NA,0.32,0.451111111,0.667222222,3.513333334,9.99,9.446666667,8.922222222,10.08555556,7.72,7.603333333,7.787222222,7.452222222,195.9,212.5222222,180.2444444,142.5638889,15.12,18.28444444,20.08111111,14.39888889,6.59,6.154666667,5.885777778,52.36855556,94.47306849,Dry,Average,Flood,Average
225,9,2007,6,0.237603306,0.619834711,0.101239669,0,0.041322314,0,0,Spring,2.6,82.9,346,848.4,178.4,194.1,194.1,754.8,31.2,26.82333333,20.29333333,23.24833333,31.2,31.2,31.2,37.33,13.17,10.37666667,7.333333333,9.406666667,13.17,7.27,3.73,3.73,1.67,0.872222222,0.464444445,0.6725,1.976666667,0.912222222,0.534444445,0.741666667,2419.6,2275.166667,1704.633333,2062.116667,0,0.45,4.397222222,2.653611111,9.696666667,11.45555556,12.23111111,11.01194444,7.333333333,7.188888889,7.436666667,7.4725,217.3333333,183.5777778,158.7944444,171.8580556,20.9,17.06666667,12.87777778,14.6975,3.47,7.842,20.72177778,54.35755556,34.79542466,Average,Dry,Dry,Drought
226,9,2007,10,0.043737575,0.689860835,0.206759443,0,0.059642147,0,0,Fall,6,22.4,41.7,844.3,71.3,352.9,748.4,748.4,23.63,28.60333333,30.00166667,22.90333333,23.63,34.39,35.32,35.32,8.17,11.62666667,12.49166667,8.915,8.17,8.17,8.17,3.73,1.4,1.621111111,1.508888889,0.805833333,0.44,0.423333333,0.683888889,0.436388889,2419.6,2419.6,2419.6,2062.116667,0.29,0.263333333,0.265,2.645555556,16.86,12.98777778,11.01722222,11.83027778,7.55,7.564444444,7.285,7.351944444,208.13,208.5322222,207.2161111,173.9772222,13.25,17.11666667,18.74166667,14.48055556,1.61,5.170333333,4.855333333,20.4295,249.7993699,Dry,Dry,Average,Flood
227,9,2008,6,0.219924812,0.622180451,0.110902256,0,0.045112782,0.001879699,0,Spring,0,10.4,387,613,182.2,252.9,252.9,807.2,31.9,26.67,21.645,23.36416667,31.9,31.9,31.9,35.32,13.32,10.11666667,6.866666667,8.450833333,13.32,5.92,-0.6,-0.6,1.35,1.307777778,0.715,1.062777778,0.44,0.496666667,0.342222222,0.393611111,2419.6,948.1333333,691.75,1196.608333,0.6,0.416666667,3.380555556,2.075555556,9.783333333,11.45222222,13.20222222,12.58083333,7.76,7.805555556,7.541666667,7.421944445,206.0666667,215.0444444,176.8333333,191.3058333,19.8,15.76666667,11.53333333,13.31083333,5.89,4.257333333,7.894444444,60.775,39.46583562,Dry,Drought,Dry,Dry
228,9,2008,10,0.118473896,0.63253012,0.138554217,0,0.078313253,0,0.032128514,Fall,63.1,63.2,66.9,653.2,13.2,320.1,776.4,776.4,21.59,29.70333333,30.64666667,23.68666667,21.59,35.16,35.89,35.89,8.88,12.88666667,13.29,8.8025,8.88,8.88,8.88,-0.6,1.01,2.352222222,1.917222222,1.213611111,0.49,0.54,0.561666667,0.429722222,2419.6,2419.6,2070.583333,1196.608333,0.5,0.338888889,0.344444445,2.083333333,NA,NA,NA,NA,7.43,7.348888889,7.602777778,7.451666667,174.03,240.01,232.105,201.1225,15.3,17.66666667,18.68888889,13.53444444,4.29,57.09566667,22.65788889,15.65438889,39.01372603,Flood,Wet,Average,Dry
229,9,2009,6,0.385518591,0.571428571,0.019569472,0,0.019569472,0.003913894,0,Spring,15.9,126.4,486.9,715.7,95.1,95.1,95.1,627,29.13,25.87333333,20.20333333,23.11666667,29.13,29.13,29.13,35.89,13.81,11.24333333,7.486666667,9.016666667,13.81,7.01,2.38,2.13,1.086666667,0.465555556,0.591666667,1.268611111,0.986666667,0.454444445,0.508888889,0.597222222,2419.6,2046.3,1332.166667,1875.883333,0.3,1.9,3.377777778,NA,14.14333333,12.39,NA,NA,8.043333333,7.861111111,7.913888889,7.704444444,179.5,154.9111111,164.6666667,201.1975,18.36666667,15.78888889,11.07777778,13.17916667,4,8.316333333,51.49688889,81.07555556,47.55852055,Average,Average,Dry,Dry
230,9,2009,10,0.249003984,0.623505976,0.099601594,0,0.027888446,0,0,Fall,41,43.6,146.8,696.1,38.8,343.7,643.1,651.5,25.49,30.45,30.77166667,23.32416667,25.49,33.62,36.14,36.14,9.51,13.95333333,14.27166667,9.316666667,9.51,9.51,9.51,2.13,2.16,2.158888889,1.510555556,1.226944445,1.29,1.442222222,1.166111111,0.896111111,2419.6,2419.6,2419.6,1875.883333,0.45,0.361111111,0.944444444,NA,15.86,12.20222222,11.545,NA,8.2,8.066666667,7.942777778,7.901944444,206,223.4333333,193.9,193.545,13.25,17.45,18.18055556,12.94444445,4.74,56.682,20.45266667,12.65405556,38.78578082,Flood,Wet,Average,Dry
231,9,2010,6,0.20766129,0.737903226,0.028225806,0,0.008064516,0.014112903,0.004032258,Spring,0.5,212.8,596.6,825.5,44.3,44.3,44.3,592.3,29.33,22.46,18.93833333,22.61,29.33,29.33,29.33,36.14,14.25,9.513333333,6.845,9.115,14.25,6.06,3.04,1.38,0.493333333,0.183333333,0.164444445,0.908055556,0.306666667,0.138888889,0.21,0.718055556,2419.6,2419.6,1714.316667,2066.958333,7.796666667,6.176666667,5.318888889,2.863333333,8.79,11.46888889,11.76777778,12.395,7.796666667,7.684444445,7.84,7.914444445,125.3,102.5333333,120.8055556,161.0886111,20.5,14.91111111,NA,NA,5.51,26.42266667,119.2908889,117.7621111,63.0400274,Wet,Average,Average,Average
